,date,rain,Rol_sum_3hr,high_rain_rate_hrly,NTU,baseline_pts
0,2015-01-20 10:07:00,0.87,1.49,0.87,,
1,2015-01-20 11:07:00,0.56,1.47,0.56,,
2,2015-01-21 06:07:00,0.93,2.87,0.93,,
3,2015-01-21 07:07:00,1.9,3.5700000000000003,1.9,,
4,2015-01-21 08:07:00,0.74,2.89,0.74,,
5,2015-01-21 09:07:00,0.25,1.3000000000000003,,,
6,2015-01-29 15:07:00,0.0,1.3700000000000003,,,
7,2015-01-29 16:07:00,1.37,2.1500000000000004,1.37,,
8,2015-01-29 17:07:00,0.78,2.2500000000000004,0.78,,
9,2015-01-29 18:07:00,0.1,1.0800000000000005,,,
10,2015-01-29 23:07:00,0.32,1.2800000000000007,,,
11,2015-01-30 00:07:00,0.96,1.3600000000000008,0.96,,
12,2015-01-30 01:07:00,0.08,1.1800000000000008,,,
13,2015-01-31 17:07:00,0.48,1.9000000000000006,,,
14,2015-01-31 18:07:00,1.42,1.9200000000000006,1.42,,
15,2015-01-31 19:07:00,0.02,1.4600000000000006,,,
16,2015-02-05 12:07:00,0.04,1.9000000000000008,,,
17,2015-02-05 13:07:00,1.85,2.240000000000001,1.85,,
18,2015-02-05 14:07:00,0.35,2.200000000000001,,,
19,2015-02-08 11:07:00,0.42,1.040000000000001,,,
20,2015-02-09 23:07:00,0.62,2.470000000000001,0.62,,
21,2015-02-10 00:07:00,1.77,2.510000000000001,1.77,,
22,2015-02-10 01:07:00,0.12,1.9200000000000008,,,
23,2015-02-22 02:07:00,0.45,1.0300000000000007,,,
24,2015-02-22 03:07:00,0.36,1.5600000000000007,,,
25,2015-02-22 04:07:00,0.75,1.1400000000000008,0.75,,
26,2015-04-01 12:07:00,0.72,1.060000000000001,0.72,,
27,2015-04-01 13:07:00,0.34,1.060000000000001,,,
28,2015-04-02 17:07:00,0.0,1.100000000000001,,,
29,2015-04-18 11:07:00,0.76,1.7100000000000009,0.76,,
30,2015-04-18 12:07:00,0.95,1.7200000000000009,0.95,,
31,2015-04-22 19:07:00,0.56,1.100000000000001,0.56,,
32,2015-04-22 20:07:00,0.42,1.9600000000000009,,,
33,2015-04-22 21:07:00,0.98,3.1600000000000006,0.98,,
34,2015-04-22 22:07:00,1.76,2.7500000000000004,1.76,,
35,2015-04-22 23:07:00,0.01,1.7800000000000002,,,
36,2015-02-21 19:33:00,,,,0.27672772936302303,
37,2015-02-25 06:44:00,,,,0.2281576820904783,
38,2015-02-22 19:57:00,,,,0.04265476232366853,
39,2015-02-22 09:23:00,,,,,0.06271776714122189
40,2015-02-24 23:05:00,,,,,0.06156186900583236
