,date,rain,Rol_sum_3hr,high_rain_rate_hrly,NTU,baseline_pts
0,2013-04-14 14:40:00,0.26,1.32,,,
1,2013-04-14 15:40:00,0.81,1.24,0.81,,
2,2013-04-19 18:40:00,0.49,1.08,,,
3,2013-04-19 19:40:00,0.59,1.09,0.59,,
4,2013-04-23 12:40:00,0.77,2.27,0.77,,
5,2013-04-23 13:40:00,1.5,2.43,1.5,,
6,2013-04-23 14:40:00,0.16,1.7200000000000002,,,
7,2013-04-05 08:12:00,,,,0.06270981320791041,
8,2013-04-23 14:14:00,,,,0.06035695841662445,
9,2013-04-05 20:22:00,,,,0.03948604652232496,
10,2013-04-05 12:26:00,,,,,0.04622906920365856
11,2013-04-08 08:40:00,,,,,0.046240101877335994
