,date,rain,Rol_sum_3hr,high_rain_rate_hrly,NTU,baseline_pts
0,2012-05-22 17:18:00,0.06,1.15,,,
1,2012-05-22 19:18:00,0.15,1.2099999999999997,,,
2,2012-05-26 02:18:00,0.93,1.01,0.93,,
3,2012-05-26 03:18:00,0.01,1.1199999999999999,,,
4,2012-05-21 23:27:00,,,,0.35862460135270297,
5,2012-05-23 15:06:00,,,,1.1794758980880509,
6,2012-05-26 08:54:00,,,,2.150006667514087,
7,2012-06-06 20:05:00,,,,0.7513376033478677,
8,2012-07-02 05:01:00,,,,0.49046419797065083,
9,2012-05-22 15:14:00,,,,0.11710937077147024,
10,2012-05-24 15:41:00,,,,0.13280760557585664,
11,2012-06-04 12:26:00,,,,0.2118741772156019,
12,2012-07-01 13:29:00,,,,0.1521343234024284,
13,2012-05-22 10:23:00,,,,,0.21159351343790297
14,2012-05-23 09:09:00,,,,,0.21193131327758558
15,2012-05-24 10:27:00,,,,,0.21163576142852025
16,2012-05-25 03:37:00,,,,,0.21149339595749106
17,2012-06-04 12:11:00,,,,,0.2119430748945582
18,2012-06-04 12:49:00,,,,,0.21194878033970085
19,2012-06-17 23:36:00,,,,,0.21194378150591422
20,2012-07-02 01:32:00,,,,,0.20996780748977067
