,date,rain,Rol_sum_3hr,high_rain_rate_hrly,NTU,baseline_pts
0,2016-05-26 05:13:00,0.0,6.84,,,
1,2016-05-26 06:13:00,6.84,6.84,6.84,,
2,2016-05-26 07:13:00,0.0,6.84,,,
3,2016-05-26 17:13:00,0.0,1.2,,,
4,2016-05-26 18:13:00,1.2,1.2,1.2,,
5,2016-05-26 19:13:00,0.0,3.4000000000000004,,,
6,2016-05-26 20:13:00,2.2,2.2,2.2,,
7,2016-05-26 21:13:00,0.0,2.2,,,
8,2016-05-27 01:13:00,0.0,1.71,,,
9,2016-05-27 02:13:00,1.71,1.71,1.71,,
10,2016-05-27 03:13:00,0.0,1.71,,,
11,2016-05-27 07:13:00,0.0,2.87,,,
12,2016-05-27 08:13:00,2.87,2.87,2.87,,
13,2016-05-27 09:13:00,0.0,2.87,,,
14,2016-05-28 02:13:00,0.35,3.45,,,
15,2016-05-28 03:13:00,3.1,3.45,3.1,,
16,2016-05-28 04:13:00,0.0,3.1,,,
17,2016-05-28 06:13:00,0.0,13.9,,,
18,2016-05-28 07:13:00,13.9,18.3,13.9,,
19,2016-05-28 08:13:00,4.4,19.93,4.4,,
20,2016-05-28 09:13:00,1.63,6.029999999999999,1.63,,
21,2016-05-28 10:13:00,0.0,3.2299999999999986,,,
22,2016-05-28 11:13:00,1.6,7.599999999999999,1.6,,
23,2016-05-28 12:13:00,6.0,9.299999999999999,6.0,,
24,2016-05-28 13:13:00,1.7,22.47,1.7,,
25,2016-05-28 14:13:00,14.77,27.799999999999997,14.77,,
26,2016-05-28 15:13:00,11.33,26.099999999999998,11.33,,
27,2016-05-28 16:13:00,0.0,11.329999999999998,,,
28,2016-06-08 13:13:00,0.0,7.969999999999998,,,
29,2016-06-08 14:13:00,7.97,12.579999999999998,7.97,,
30,2016-06-08 15:13:00,4.61,12.579999999999998,4.61,,
31,2016-06-08 16:13:00,0.0,4.6099999999999985,,,
32,2016-05-30 09:10:00,,,,0.055244528182775136,
33,2016-06-17 00:27:00,,,,0.06615366350911997,
34,2016-06-24 13:43:00,,,,0.09215088997382748,
35,2016-06-02 12:34:00,,,,0.018220742040927607,
36,2016-06-23 23:46:00,,,,0.017432948327032467,
37,2016-05-30 22:59:00,,,,,0.023813777570943443
38,2016-06-15 15:03:00,,,,,0.023814641628449013
39,2016-06-17 06:09:00,,,,,0.023810838284777293
40,2016-06-24 11:38:00,,,,,0.02301827708158607
