,date,rain,Rol_sum_3hr,high_rain_rate_hrly,NTU,baseline_pts
0,2016-03-20 16:30:00,0.47,1.66,,,
1,2016-03-20 17:30:00,0.93,6.17,0.93,,
2,2016-03-20 18:30:00,4.77,6.510000000000001,4.77,,
3,2016-03-20 19:30:00,0.81,5.780000000000001,0.81,,
4,2016-03-20 20:30:00,0.2,1.660000000000002,,,
5,2016-03-20 21:30:00,0.65,1.2700000000000018,0.65,,
6,2016-03-20 22:30:00,0.42,1.670000000000002,,,
7,2016-03-20 23:30:00,0.6,1.3500000000000019,0.6,,
8,2016-03-21 00:30:00,0.33,1.2900000000000018,,,
9,2016-04-01 07:30:00,0.61,2.0500000000000016,0.61,,
10,2016-04-01 08:30:00,1.44,2.0800000000000014,1.44,,
11,2016-04-01 09:30:00,0.03,1.4700000000000015,,,
12,2016-04-02 00:30:00,0.0,1.1700000000000015,,,
13,2016-04-02 01:30:00,1.17,1.1900000000000015,1.17,,
14,2016-04-02 03:30:00,0.02,1.1900000000000015,,,
15,2016-04-04 00:30:00,0.14,1.6200000000000014,,,
16,2016-04-04 01:30:00,1.48,1.6200000000000014,1.48,,
17,2016-04-04 02:30:00,0.0,1.4800000000000013,,,
18,2016-04-04 11:30:00,0.17,1.0900000000000014,,,
19,2016-04-06 01:30:00,0.01,1.0900000000000014,,,
20,2016-04-09 03:30:00,0.09,1.3400000000000016,,,
21,2016-04-09 04:30:00,1.25,1.4600000000000017,1.25,,
22,2016-04-09 05:30:00,0.12,1.3900000000000017,,,
23,2016-04-10 01:30:00,0.64,1.5900000000000016,0.64,,
24,2016-04-10 02:30:00,0.82,1.7100000000000017,0.82,,
25,2016-04-10 03:30:00,0.25,1.0800000000000018,,,
26,2016-04-10 08:30:00,0.7,1.150000000000002,0.7,,
27,2016-04-10 09:30:00,0.4,1.8700000000000019,,,
28,2016-04-10 10:30:00,0.77,1.250000000000002,0.77,,
29,2016-04-10 11:30:00,0.08,1.110000000000002,,,
30,2016-04-11 18:30:00,0.22,1.1300000000000021,,,
31,2016-04-13 18:30:00,0.66,1.410000000000002,0.66,,
32,2016-04-13 19:30:00,0.75,1.720000000000002,0.75,,
33,2016-04-13 20:30:00,0.31,1.140000000000002,,,
34,2016-04-13 21:30:00,0.08,1.2700000000000018,,,
35,2016-04-13 22:30:00,0.88,1.7900000000000018,0.88,,
36,2016-04-13 23:30:00,0.83,1.7100000000000017,0.83,,
37,2016-04-14 16:30:00,0.19,1.1000000000000019,,,
38,2016-04-14 17:30:00,0.73,1.0700000000000018,0.73,,
39,2016-04-02 03:20:00,,,,0.058104789739534854,
40,2016-04-19 14:51:00,,,,0.06921297756232227,
41,2016-04-16 02:14:00,,,,0.037976373100994755,
42,2016-04-02 04:58:00,,,,,0.04277154045393505
43,2016-04-19 12:19:00,,,,,0.04266915007051073
