,date,rain,Rol_sum_3hr,high_rain_rate_hrly,NTU,baseline_pts
0,2013-01-10 09:51:00,0.32,1.16,,,
1,2013-01-10 10:51:00,0.57,1.23,0.57,,
2,2013-01-10 11:51:00,0.34,1.01,,,
3,2013-01-12 15:51:00,0.35,1.87,,,
4,2013-01-12 16:51:00,1.25,2.37,1.25,,
5,2013-01-12 17:51:00,0.77,2.47,0.77,,
6,2013-01-12 18:51:00,0.45,1.4000000000000004,,,
7,2013-01-31 10:51:00,0.8,1.05,0.8,,
8,2013-02-04 10:51:00,0.23,1.27,,,
9,2013-02-04 11:51:00,1.04,1.49,1.04,,
10,2013-02-04 12:51:00,0.22,1.26,,,
11,2013-01-28 08:17:00,,,,0.2024868071022496,
12,2013-01-29 04:03:00,,,,0.15288342450221015,
13,2013-01-29 02:47:00,,,,0.06323315426246921,
14,2013-01-28 10:30:00,,,,,0.0730688009952918
15,2013-01-29 03:15:00,,,,,0.07253964692418269
